YEAR,MONTH,DAY,AQI,AIRCONDI,PM2.5,PM10,SO2,CO,NO2,O3_8h,DAYS,HOLI,TEMP_H,TEMP_A,TEMP_L,DEW_H,DEW_A,DEW_L,HUMID_H,HUMID_A,HUMID_L,PRES_H,PRES_A,PRES_L,VISI_H,VISI_A,VISI_L,WIND_H,WIND_A,PRECIPI,EVENTS,EVENTS_NUM,SEASON
2011,8,21, , ,85.9091, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,22, , ,106.7273, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,23, , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,24, , ,104.8, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,25, , ,100.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,26, , ,90.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,27, , ,88.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,28, , ,85.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,29, , ,127.2609, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,30, , ,164.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,8,31, , ,238.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2011,9,1, , ,28.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,2, , ,55.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,3, , ,89.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,4, , ,87.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,5, , ,89.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,6, , ,118.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,7, , ,158.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,8, , ,36.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,9, , ,21.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,10, , ,21.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,11, , ,44.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,12, , ,122.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,13, , ,121.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,14, , ,158.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,15, , ,149.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,16, , ,22.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,17, , ,18.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,18, , ,21.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,19, , ,29.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,20, , ,36.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,21, , ,40.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,22, , ,53.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,23, , ,119.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,24, , ,146.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,25, , ,265.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,26, , ,211.4783, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,27, , ,217.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,28, , ,295.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,29, , ,45.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,9,30, , ,26.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,1, , ,39.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,2, , ,25.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,3, , ,37.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,7, , ,148.2222, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,8, , ,197.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,9, , ,356.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,10, , ,70.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,11, , ,118.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,12, , ,229.6522, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,13, , ,91.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,14, , ,12.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,15, , ,14.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,16, , ,16.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,17, , ,32.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,18, , ,93.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,19, , ,177.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,20, , ,287.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,21, , ,253.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,22, , ,318.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,23, , ,174.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,24, , ,16.9565, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,25, , ,30.0588, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,26, , ,122.8125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,27, , ,205.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,28, , ,177.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,29, , ,232, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,30, , ,281.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,10,31, , ,246.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,1, , ,196.0455, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,2, , ,40.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,3, , ,70.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,4, , ,96.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,5, , ,31.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,6, , ,66.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,7, , ,58.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,8, , ,52.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,9, , ,38, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,10, , ,68.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,11, , ,155.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,12, , ,46.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,13, , ,29.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,14, , ,152.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,15, , ,203.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,16, , ,218.1818, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,17, , ,121.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,18, , ,84.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,19, , ,20.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,20, , ,62.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,21, , ,144, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,22, , ,151.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,23, , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,24, , ,186.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,25, , ,214.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,26, , ,246.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,27, , ,227.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,28, , ,125.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,29, , ,67.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,11,30, , ,98.9565, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3
2011,12,1, , ,162.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,2, , ,330.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,3, , ,113.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,4, , ,266.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,5, , ,314.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,6, , ,244.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,7, , ,113.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,8, , ,10.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,9, , ,18.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,10, , ,36.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,11, , ,83.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,12, , ,49.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,13, , ,156.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,14, , ,14.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,15, , ,14.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,16, , ,26.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,17, , ,107.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,18, , ,52.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,19, , ,62.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,20, , ,84.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,21, , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,22, , ,30.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,23, , ,54.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,24, , ,43.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,25, , ,85.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,26, , ,145.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,27, , ,198.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,28, , ,160.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,29, , ,61.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,30, , ,136.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2011,12,31, , ,163.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,1, , ,72.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,2, , ,63.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,3, , ,14.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,4, , ,33.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,5, , ,117.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,6, , ,113.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,7, , ,118, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,8, , ,170.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,9, , ,176.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,10, , ,231.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,11, , ,55.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,12, , ,153.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,13, , ,60.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,14, , ,87, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,17, , ,327.6154, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,18, , ,402.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,19, , ,428.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,20, , ,39.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,21, , ,15.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,22, , ,56.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,23, , ,193.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,24, , ,19.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,25, , ,67.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,26, , ,107.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,27, , ,72, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,28, , ,90.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,29, , ,43.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,30, , ,119.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,1,31, , ,71.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,1, , ,18.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,2, , ,29.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,3, , ,68.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,4, , ,39.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,5, , ,133.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,6, , ,76, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,7, , ,11.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,8, , ,15.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,9, , ,47.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,10, , ,28.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,11, , ,92, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,12, , ,106.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,13, , ,212.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,14, , ,100.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,15, , ,108.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,16, , ,13.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,17, , ,14.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,18, , ,36.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,19, , ,68.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,20, , ,146.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,21, , ,119.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,22, , ,162.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,23, , ,26.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,24, , ,92.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,25, , ,24.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,26, , ,62.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,27, , ,195.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,28, , ,204.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,2,29, , ,229.2778, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4
2012,3,1, , ,250.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,2, , ,121.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,3, , ,93.0909, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,4, , ,131.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,5, , ,165.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,6, , ,22.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,7, , ,18.4783, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,8, , ,17.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,9, , ,93.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,10, , ,35.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,11, , ,23.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,12, , ,73.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,13, , ,112.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,14, , ,32.6087, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,15, , ,101.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,16, , ,273.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,17, , ,195.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,18, , ,42.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,19, , ,101.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,20, , ,135.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,21, , ,284.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,22, , ,157.3333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,23, , ,30.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,24, , ,19.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,25, , ,44.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,26, , ,160.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,27, , ,110.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,28, , ,46.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,29, , ,46.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,30, , ,16.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,3,31, , ,26.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,1, , ,56.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,2, , ,41.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,3, , ,21.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,4, , ,16.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,5, , ,16.2083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,6, , ,29.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,7, , ,79.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,8, , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,9, , ,123.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,10, , ,61.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,11, , ,19.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,12, , ,32.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,13, , ,54.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,14, , ,60.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,15, , ,73.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,16, , ,33.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,17, , ,122.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,18, , ,155.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,19, , ,115.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,20, , ,144.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,21, , ,167.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,22, , ,170.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,23, , ,249.4167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,24, , ,91.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,25, , ,20.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,26, , ,77.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,27, , ,74.4783, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,28, , ,116.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,29, , ,176.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,4,30, , ,180.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,1, , ,176.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,2, , ,100.625, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,3, , ,70.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,4, , ,116.4348, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,5, , ,96.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,6, , ,105.7083, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,7, , ,87.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,8, , ,83.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,9, , ,113.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,10, , ,181.375, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,11, , ,153.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,12, , ,104.5417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,13, , ,135.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,14, , ,44.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,15, , ,33.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,16, , ,28.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,17, , ,55.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,18, , ,96.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,19, , ,156.1579, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,21, , ,147.0769, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,22, , ,87.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,23, , ,29.5833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,24, , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,25, , ,55.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,26, , ,78.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,27, , ,117.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,28, , ,126.9545, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,29, , ,67.1667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,30, , ,15.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,5,31, , ,64.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
2012,6,1, , ,80.4583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,2, , ,127.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,3, , ,164.5, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,4, , ,113.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,5, , ,64.9167, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,6, , ,142.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,7, , ,63.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,8, , ,75.75, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,9, , ,110.875, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,10, , ,12.25, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,11, , ,29.8333, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,12, , ,20.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,13, , ,70.125, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,14, , ,9.7917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,15, , ,11.0556, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,16, , ,25.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,17, , ,78.6667, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,18, , ,180.9583, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,19, , ,183.6087, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,20, , ,176.6957, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,21, , ,182.9091, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,22, , ,106.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,23, , ,168.0833, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,24, , ,158.6957, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
2012,6,25, , ,90.2917, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2
